"t" "Tt" "Vt" "dt" "Vdt"
12805 0 6.6835 100 -8.99999999999679e-06
12905 0 6.6796 100 -3.90000000000068e-05
13005 0 6.6755 100 -4.09999999999933e-05
13105 0 6.6728 100 -2.70000000000081e-05
13205 0 6.6686 100 -4.19999999999998e-05
13305 0 6.6615 100 -7.09999999999944e-05
13405 0 6.6609 100 -6.00000000000378e-06
13505 0 6.6557 100 -5.19999999999943e-05
13605 0 6.6538 100 -1.90000000000001e-05
13705 0 6.649 100 -4.80000000000036e-05
13805 0 6.6427 100 -6.30000000000042e-05
13905 0 6.6386 100 -4.09999999999933e-05
14005 0 6.6354 100 -3.20000000000054e-05
14105 0 6.6297 100 -5.70000000000004e-05
14205 0 6.6275 100 -2.19999999999931e-05
14305 0 6.6239 100 -3.60000000000049e-05
14405 0 6.6211 100 -2.79999999999969e-05
14505 0 6.6153 100 -5.79999999999981e-05
14605 0 6.6125 100 -2.80000000000058e-05
14705 0 6.6081 100 -4.39999999999952e-05
14805 0 6.6029 100 -5.20000000000032e-05
14905 0 6.5984 100 -4.50000000000017e-05
15005 0 6.5953 100 -3.09999999999988e-05
15105 0 6.5909 100 -4.39999999999952e-05
15205 0 6.5864 100 -4.50000000000017e-05
15305 0 6.5821 100 -4.30000000000064e-05
15405 0 6.579 100 -3.09999999999988e-05
15505 0 6.5761 100 -2.89999999999946e-05
15605 0 6.5695 100 -6.6000000000006e-05
15705 0 6.5642 100 -5.30000000000008e-05
15805 0 6.5617 100 -2.4999999999995e-05
15905 0 6.5554 100 -6.30000000000042e-05
16005 0 6.5528 100 -2.59999999999927e-05
16105 0 6.5494 100 -3.40000000000007e-05
16205 0 6.5457 100 -3.70000000000026e-05
16305 0 6.5382 100 -7.50000000000028e-05
16405 0 6.5372 100 -9.99999999999446e-06
16505 0 6.5334 100 -3.80000000000003e-05
16605 0 6.5277 100 -5.70000000000004e-05
16705 0 6.5233 100 -4.4000000000004e-05
16805 0 6.5178 100 -5.49999999999962e-05
16905 0 6.5123 100 -5.5000000000005e-05
17005 0 6.5096 100 -2.69999999999992e-05
17105 0 6.5073 100 -2.29999999999997e-05
17205 0 6.5016 100 -5.70000000000004e-05
17305 0 6.4955 100 -6.09999999999999e-05
17405 0 6.4921 100 -3.40000000000007e-05
17505 0 6.4844 100 -7.69999999999982e-05
17605 0 6.4826 100 -1.80000000000025e-05
17705 0 6.4782 100 -4.39999999999952e-05
17805 0 6.4719 100 -6.30000000000042e-05
17905 0 6.4684 100 -3.49999999999984e-05
18005 0 6.4648 100 -3.5999999999996e-05
18105 0 6.4568 100 -8.00000000000001e-05
18205 0 6.4542 100 -2.60000000000016e-05
18305 0 6.4508 100 -3.40000000000007e-05
18405 0 6.4429 100 -7.90000000000024e-05
18505 0 6.4371 100 -5.79999999999981e-05
18605 0 6.4329 100 -4.19999999999998e-05
18705 0 6.4273 100 -5.60000000000027e-05
18805 0 6.4215 100 -5.79999999999981e-05
18905 0 6.4173 100 -4.19999999999998e-05
19005 0 6.4135 100 -3.80000000000003e-05
19105 0 6.4084 100 -5.09999999999966e-05
19205 0 6.4015 100 -6.89999999999991e-05
19305 0 6.3974 100 -4.10000000000021e-05
19405 0 6.3918 100 -5.60000000000027e-05
19505 0 6.3874 100 -4.39999999999952e-05
19605 0 6.3805 100 -6.90000000000079e-05
19705 0 6.3759 100 -4.59999999999994e-05
19805 0 6.3685 100 -7.39999999999963e-05
19905 0 6.3656 100 -2.90000000000035e-05
